timestamp [ns],gaze x [px],gaze y [px]
1740468542465066998,706.9135131835938,491.8757019042969
1740468542470066998,706.7927856445312,491.3421630859374
1740468542475066998,708.4398193359375,492.909454345703
1740468542480066998,705.2730102539062,493.0757751464844
1740468542485065998,704.3363037109375,491.8739318847656
1740468542490065998,705.9713745117188,492.088623046875
1740468542495065998,708.2017822265625,491.729705810547
1740468542500065998,706.6056518554688,492.78668212890614
1740468542505066998,705.599609375,495.5229187011719
1740468542510076998,703.5072631835938,493.84857177734375
1740468542515202998,701.5955810546875,497.0042724609375
1740468542520194998,702.26708984375,496.9596252441406
1740468542525190998,704.936279296875,495.9132385253906
1740468542530194998,704.9705200195312,492.9234313964844
1740468542535190998,707.2576904296875,492.21917724609364
1740468542540194998,707.1210327148438,495.590606689453
1740468542545191998,707.4447631835938,493.0346374511719
1740468542550191998,708.8868408203125,489.6523437499999
1740468542555193998,707.4571533203125,491.9599609375
1740468542560190998,707.4275512695312,495.8896179199219
1740468542565191998,705.8323364257812,496.7838439941406
1740468542570190998,705.80078125,497.4259948730469
1740468542575190998,706.1365966796875,501.1878662109375
1740468542580190998,703.9845581054688,499.86724853515636
1740468542585194998,704.6688232421875,500.60040283203125
1740468542590190998,703.6187133789062,501.89263916015625
1740468542595194998,701.0070190429688,498.40191650390625
1740468542600194998,704.5133056640625,495.61624145507824
1740468542605190998,706.4472045898438,495.3876953125
1740468542610190998,707.1732788085938,491.13360595703114
1740468542615191998,706.3489379882812,493.384246826172
1740468542620195998,708.816650390625,498.0471496582031
1740468542625194998,710.686279296875,495.0983886718749
1740468542630190998,714.0230712890625,499.8477783203125
1740468542635195998,711.751708984375,501.10675048828125
1740468542640316998,708.299560546875,501.3643798828125
1740468542645316998,706.521728515625,501.3480224609375
1740468542650315998,706.4402465820312,498.50604248046875
1740468542655315998,708.2760009765625,499.19329833984375
1740468542660328998,707.5553588867188,496.1232910156251
1740468542665329998,708.4253540039062,495.4858093261719
1740468542670315998,707.8088989257812,497.9908142089844
1740468542675315998,706.90185546875,497.679443359375
1740468542680318998,705.4495239257812,497.893829345703
1740468542685315998,706.0069580078125,501.3658447265624
1740468542690318998,704.9988403320312,501.789794921875
1740468542695316998,707.3695068359375,496.1074523925781
1740468542700315998,703.3900756835938,498.37664794921864
1740468542705315998,705.7853393554688,500.48065185546886
1740468542710315998,707.083740234375,497.15484619140625
1740468542715315998,709.0572509765625,499.6265869140625
1740468542720318998,707.7793579101562,499.6785888671875
1740468542725316998,711.0612182617188,499.01483154296875
1740468542730315998,707.702880859375,496.6372985839844
1740468542735331998,707.0963745117188,495.42926025390625
1740468542740316998,707.03515625,495.67758178710926
1740468542745318998,706.8055419921875,496.47940063476574
1740468542750315998,707.1885375976562,496.85867309570324
1740468542755315998,708.0288696289062,496.876220703125
1740468542760315998,708.61767578125,497.8077697753906
1740468542765316998,706.4740600585938,497.7626647949219
1740468542770319998,708.1778564453125,497.75738525390625
1740468542775452998,706.4127197265625,497.0921630859375
1740468542780445998,706.2225952148438,496.71343994140625
1740468542785440998,704.5355224609375,497.56024169921875
1740468542790440998,707.2593994140625,492.9680480957031
1740468542795441998,706.9713745117188,493.554412841797
1740468542800441998,702.7390747070312,495.634033203125
1740468542805440998,706.3507080078125,495.39202880859364
1740468542810443998,709.2265014648438,497.2728576660156
1740468542815440998,711.3826904296875,493.3500061035156
1740468542820440998,708.9730224609375,501.52313232421875
1740468542825440998,706.5184936523438,518.1071166992189
1740468542830440998,703.7799682617188,533.1751098632812
1740468542835440998,707.988525390625,551.8604125976562
1740468542840440998,707.1704711914062,575.6839599609376
1740468542845441998,707.5406494140625,599.0755004882811
1740468542850440998,708.4841918945312,625.9927368164062
1740468542855441998,707.4297485351562,654.8617553710938
1740468542860440998,708.6211547851562,674.631591796875
1740468542865451998,711.95849609375,697.32568359375
1740468542870440998,715.1143188476562,727.178466796875
1740468542875440998,720.1160888671875,748.041015625
1740468542880440998,724.7003784179688,766.2549438476562
1740468542885440998,730.0284423828125,786.5194091796875
1740468542890440998,730.3175048828125,798.3298950195312
1740468542895447998,734.724609375,801.0471801757812
1740468542900449998,733.9324340820312,811.044921875
1740468542905575998,731.6744384765625,813.50732421875
1740468542910565998,732.5432739257812,816.8916625976562
1740468542915568998,733.448974609375,817.93408203125
1740468542920580998,733.691162109375,818.5643310546875
1740468542925566998,733.5955200195312,817.8379516601562
1740468542930575998,733.0224609375,813.177001953125
1740468542935565998,732.6144409179688,813.2846069335938
1740468542940565998,732.1709594726562,812.713134765625
1740468542945565998,738.1376953125,812.9209594726562
1740468542950568998,736.480224609375,812.6637573242188
1740468542955565998,733.9381713867188,811.7720336914062
1740468542960565998,733.43896484375,809.5748291015625
1740468542965566998,735.7301635742188,813.9811401367188
1740468542970565998,734.6275024414062,814.8876342773438
1740468542975566998,731.2423706054688,816.8212890625
1740468542980565998,729.1643676757812,814.1982421875
1740468542985565998,730.1180419921875,812.1580810546875
1740468542990579998,731.4588012695312,810.6070556640625
1740468542995565998,729.934326171875,810.269287109375
1740468543000565998,728.9865112304688,815.4404296875
1740468543005565998,728.6788330078125,814.7984619140625
1740468543010568998,730.75439453125,815.6283569335938
1740468543015565998,730.615478515625,810.4764404296875
1740468543020565998,732.9978637695312,814.1205444335938
1740468543025565998,733.0811767578125,815.843994140625
1740468543030570998,731.9426879882812,814.4996948242188
1740468543035690998,732.2974853515625,813.0421142578125
1740468543040690998,730.5510864257812,813.4959716796875
1740468543045691998,728.6869506835938,818.8091430664062
1740468543050690998,731.6829223632812,817.9221801757812
1740468543055690998,729.03662109375,820.8663940429688
1740468543060690998,725.04150390625,828.7974853515625
1740468543065690998,716.3497314453125,841.9075927734375
1740468543070690998,714.3397216796875,844.1774291992188
1740468543075690998,713.5785522460938,846.1868896484375
1740468543080690998,717.4057006835938,846.8726196289062
1740468543090690998,718.9073486328125,847.66064453125
1740468543095690998,713.3338623046875,845.0619506835938
1740468543100690998,715.7714233398438,846.393310546875
1740468543105690998,714.5523071289062,843.7330932617188
1740468543110690998,713.2566528320312,844.8231201171875
1740468543115691998,713.0592651367188,843.556884765625
1740468543120690998,712.62548828125,844.3338012695312
1740468543125696998,710.620361328125,847.0938110351562
1740468543130690998,707.0498046875,846.2429809570312
1740468543135695998,706.781005859375,846.3870239257812
1740468543140700998,710.1913452148438,847.8657836914062
1740468543145690998,709.41845703125,846.150634765625
1740468543150690998,708.6510620117188,846.4174194335938
1740468543155701998,707.7667236328125,848.8159790039062
1740468543160694998,711.3623657226562,848.6572265625
1740468543165820998,713.6712036132812,850.6798706054688
1740468543170815998,710.8736572265625,843.6435546875
1740468543175815998,709.78662109375,842.4135131835938
1740468543180828998,707.0735473632812,843.7973022460938
1740468543185815998,710.785400390625,844.12744140625
1740468543190830998,714.0546264648438,847.3746948242188
1740468543195815998,710.69970703125,847.8410034179688
1740468543200815998,709.7210693359375,848.6127319335938
1740468543205815998,710.1652221679688,848.2529907226562
1740468543210815998,710.340576171875,846.481201171875
1740468543215817998,708.9620361328125,848.1607666015625
1740468543220815998,708.650390625,851.736572265625
1740468543225815998,714.611572265625,852.34130859375
1740468543230815998,717.7886352539062,849.525390625
1740468543235815998,720.548583984375,848.370849609375
1740468543240815998,720.5444946289062,848.2582397460938
1740468543245815998,720.3241577148438,847.48779296875
1740468543250815998,721.7158203125,846.7366333007812
1740468543255815998,720.8372192382812,854.6467895507812
1740468543260815998,719.3323974609375,855.9098510742188
1740468543265815998,719.184814453125,859.303955078125
1740468543270815998,720.1663208007812,856.0781860351562
1740468543275818998,715.198974609375,854.7752075195312
1740468543280815998,715.5947265625,852.973388671875
1740468543285828998,719.9362182617188,850.4767456054688
1740468543290815998,718.5841064453125,856.1998901367188
1740468543295940998,717.8649291992188,856.6282348632812
1740468543300940998,718.9779052734375,853.5145874023438
1740468543305940998,719.9165649414062,857.4827880859375
1740468543310943998,718.795654296875,857.789306640625
1740468543315940998,721.1494750976562,859.1874389648438
1740468543320940998,724.3425903320312,852.645751953125
1740468543325941998,722.0352172851562,858.5393676757812
1740468543330940998,717.7756958007812,857.84521484375
1740468543335940998,718.0850219726562,861.8550415039062
1740468543340940998,719.16455078125,860.3241577148438
1740468543345940998,718.8128051757812,855.8993530273438
1740468543350940998,717.4977416992188,856.0435180664062
1740468543355940998,718.1255493164062,858.2362670898438
1740468543360940998,720.9157104492188,861.9920654296875
1740468543365940998,716.5606079101562,859.7028198242188
1740468543370941998,717.5291748046875,862.0714111328125
1740468543375940998,716.0411987304688,857.7010498046875
1740468543380941998,712.8758544921875,859.30517578125
1740468543385940998,716.7459716796875,861.6283569335938
1740468543390940998,717.78857421875,864.3921508789062
1740468543395940998,719.7063598632812,864.3392333984375
1740468543400940998,723.8001708984375,867.3436279296875
1740468543405940998,727.482666015625,872.0067138671875
1740468543410940998,729.0414428710938,871.100830078125
1740468543415940998,728.48486328125,861.9788818359375
1740468543420940998,724.1942138671875,860.681640625
1740468543426065998,720.5381469726562,840.10595703125
1740468543431065998,720.7953491210938,818.667724609375
1740468543436065998,719.4620361328125,790.197265625
1740468543441068998,722.97021484375,763.9172973632812
1740468543446065998,733.3905639648438,743.54345703125
1740468543451065998,729.3406982421875,736.1482543945312
1740468543456078998,735.3841552734375,714.480712890625
1740468543461065998,734.4805297851562,694.455078125
1740468543466076998,738.0494384765625,697.4954833984375
1740468543471068998,763.4054565429688,691.973388671875
1740468543476065998,765.4788208007812,675.9340209960938
1740468543481065998,744.2354736328125,624.8385620117189
1740468543486066998,755.1417846679688,584.3541259765626
1740468543491065998,748.2077026367188,582.4669189453125
1740468543496065998,750.7464599609375,558.8953247070312
1740468543501065998,764.8930053710938,536.865966796875
1740468543506065998,767.7855834960938,533.7183227539062
1740468543511065998,772.4315795898438,518.5505981445314
1740468543516065998,769.234130859375,512.6803588867188
1740468543521065998,762.4364013671875,517.630126953125
1740468543526065998,759.7570190429688,520.6691284179688
1740468543531065998,762.2396240234375,519.4830322265625
1740468543536065998,756.6660766601562,520.94970703125
1740468543541065998,752.7646484375,511.15911865234375
1740468543546065998,754.4391479492188,510.3167724609375
1740468543551065998,752.6218872070312,507.0383300781249
1740468543556190998,756.6373291015625,503.93096923828125
1740468543561190998,757.1748046875,502.28173828125
1740468543566195998,758.9708251953125,500.36956787109375
1740468543571190998,756.5262451171875,498.46502685546875
1740468543576193998,755.2022705078125,492.87969970703114
1740468543581193998,753.2199096679688,489.3638610839845
1740468543586190998,754.3486328125,487.38372802734375
1740468543591190998,756.5845336914062,485.8166198730469
1740468543596190998,758.5171508789062,486.7259826660156
1740468543601197998,759.2329711914062,486.37933349609364
1740468543606201998,760.4903564453125,486.0609436035156
1740468543611190998,757.4846801757812,482.18405151367176
1740468543616190998,755.6881103515625,476.75152587890636
1740468543621190998,757.7539672851562,474.8103027343749
1740468543626190998,757.8031616210938,473.09185791015636
1740468543631190998,757.5655517578125,473.11260986328125
1740468543636192998,754.5316772460938,472.65838623046875
1740468543641190998,755.1473388671875,472.1618652343749
1740468543646190998,757.0257568359375,469.4748229980469
1740468543651190998,759.0481567382812,471.2386779785156
1740468543656203998,757.6575927734375,472.0940856933594
1740468543661190998,758.982421875,474.33514404296875
1740468543666190998,760.327392578125,478.5675048828126
1740468543671190998,758.2161254882812,479.1643981933594
1740468543676190998,759.8765869140625,483.1816406250001
1740468543681190998,758.1213989257812,484.3776855468749
1740468543686315998,756.5916748046875,490.0785827636719
1740468543691323998,751.6392211914062,488.3184509277344
1740468543696315998,749.6968994140625,489.1918640136719
1740468543701327998,750.417236328125,492.82644653320324
1740468543706316998,751.163330078125,496.7060852050781
1740468543711315998,754.2584228515625,493.9822692871094
1740468543716324998,753.1478271484375,495.6529541015624
1740468543721315998,754.28076171875,491.75732421875
1740468543726324998,752.2496337890625,490.46163940429676
1740468543731315998,745.4058227539062,491.08355712890625
1740468543736315998,732.1145629882812,492.79278564453136
1740468543741315998,719.168701171875,493.6357421875001
1740468543746315998,713.9497680664062,496.24383544921875
1740468543751315998,712.5068969726562,498.2174072265625
1740468543756315998,709.2083740234375,490.63555908203125
1740468543761315998,706.9645385742188,492.56222534179676
1740468543766322998,704.6478271484375,495.37530517578125
1740468543771315998,705.589111328125,498.5323486328125
1740468543776326998,706.5531616210938,498.31597900390636
1740468543781315998,706.1851806640625,500.3663330078125
1740468543786315998,705.12158203125,499.06695556640625
1740468543791315998,703.6143188476562,505.9114990234375
1740468543796315998,706.781982421875,501.1835937500001
1740468543801315998,703.1295166015625,499.4760742187499
1740468543806315998,702.570556640625,502.3416748046874
1740468543811315998,706.333984375,499.1993408203125
1740468543816440998,709.3186645507812,500.23175048828125
1740468543821440998,704.7075805664062,499.81732177734375
1740468543826440998,703.8659057617188,505.92437744140625
1740468543831448998,702.1828002929688,503.04132080078125
1740468543836440998,702.364501953125,502.0996093749999
1740468543841440998,699.3138427734375,500.606201171875
1740468543846440998,701.5733642578125,501.61676025390625
1740468543851444998,704.5169067382812,498.7650146484375
1740468543856440998,705.6422119140625,499.4433593749999
1740468543861440998,705.923583984375,497.7236022949219
1740468543866440998,703.9781494140625,504.8641357421875
1740468543871440998,704.6583251953125,501.39923095703114
1740468543876440998,704.30859375,504.51300048828125
1740468543881440998,703.968017578125,506.84820556640625
1740468543886440998,696.732177734375,513.1126708984375
1740468543891440998,697.177734375,523.331298828125
1740468543896440998,693.5831298828125,542.2034912109375
1740468543901440998,684.4503173828125,573.4411010742188
1740468543906440998,678.360595703125,600.4345703124999
1740468543911442998,678.6967163085938,629.9661865234376
1740468543916440998,684.54833984375,660.7382202148438
1740468543921440998,687.62890625,687.3286743164062
1740468543926440998,685.2501831054688,715.8801879882812
1740468543931440998,684.6190795898438,752.7236938476562
1740468543936440998,688.391357421875,773.0054321289062
1740468543941440998,695.743408203125,791.6109008789062
1740468543946440998,699.7783203125,812.9985961914062
1740468543951565998,705.9938354492188,824.3887329101562
1740468543956565998,705.301025390625,826.5335083007812
1740468543961565998,701.923095703125,834.5445556640625
1740468543966565998,699.57275390625,838.9459228515625
1740468543971565998,698.571044921875,848.789794921875
1740468543976565998,696.54736328125,854.7412109375
1740468543981565998,699.5217895507812,848.1190795898438
1740468543986565998,700.2319946289062,849.2626953125
1740468543991565998,700.4697265625,846.9353637695312
1740468543996565998,699.731201171875,845.9649047851562
1740468544001565998,698.9877319335938,843.2711791992188
1740468544006570998,699.6145629882812,840.7989501953125
1740468544011565998,700.2637329101562,843.8032836914062
1740468544016565998,703.7557983398438,844.1510620117188
1740468544021566998,703.6966552734375,839.5656127929688
1740468544026565998,706.6009521484375,831.733154296875
1740468544031578998,708.8214111328125,831.140869140625
1740468544036565998,708.9034423828125,834.732666015625
1740468544041565998,707.6992797851562,831.6625366210938
1740468544046574998,707.9817504882812,836.2216796875
1740468544051565998,708.8851318359375,837.0592651367188
1740468544056565998,710.6197509765625,833.5269165039062
1740468544061565998,709.3385009765625,830.0773315429688
1740468544066575998,706.3046264648438,828.716796875
1740468544071565998,704.0629272460938,833.4979858398438
1740468544076565998,703.7766723632812,830.0282592773438
1740468544081690998,708.3888549804688,830.8446044921875
1740468544086690998,707.3569946289062,829.8458862304688
1740468544091690998,706.5026245117188,830.095458984375
1740468544096690998,708.9652099609375,826.062744140625
1740468544101690998,711.8219604492188,829.3654174804688
1740468544106693998,708.4300537109375,828.2977905273438
1740468544111690998,707.0219116210938,825.6986694335938
1740468544116690998,705.3699951171875,823.2347412109375
1740468544121690998,705.302734375,821.5970458984375
1740468544126690998,710.438720703125,822.586669921875
1740468544131690998,715.6660766601562,822.6730346679688
1740468544136690998,722.4434814453125,831.8583374023438
1740468544141690998,726.1846313476562,839.0679931640625
1740468544146690998,728.8223266601562,845.4696044921875
1740468544151690998,726.6500854492188,846.048095703125
1740468544156703998,724.6954956054688,850.6459350585938
1740468544161690998,722.4363403320312,850.5592651367188
1740468544166690998,720.9600830078125,851.663818359375
1740468544171693998,722.5355224609375,852.6914672851562
1740468544176690998,724.7864379882812,857.03173828125
1740468544181690998,724.7077026367188,855.3355102539062
1740468544186690998,723.833984375,852.7411499023438
1740468544191690998,724.4814453125,854.1214599609375
1740468544196690998,725.5125122070312,851.9576416015625
1740468544201690998,722.81396484375,852.6683959960938
1740468544206690998,722.825927734375,849.02587890625
1740468544211698998,720.4967041015625,849.4813232421875
1740468544216815998,720.1954345703125,853.6159057617188
1740468544221815998,719.7501831054688,855.9911499023438
1740468544226815998,720.75732421875,853.1388549804688
1740468544231815998,719.961181640625,854.3131103515625
1740468544236815998,717.7235717773438,853.9124755859375
1740468544241815998,717.5204467773438,858.3046875
1740468544246817998,719.6412963867188,857.4097900390625
1740468544251815998,717.8941040039062,861.2557373046875
1740468544256815998,718.4415283203125,861.1010131835938
1740468544261815998,715.2244873046875,862.9244384765625
1740468544266817998,714.2589111328125,860.37109375
1740468544271815998,722.3009033203125,861.9019775390625
1740468544276815998,720.7086791992188,861.1785278320312
1740468544281815998,716.9769287109375,861.6015625
1740468544286815998,719.48974609375,858.183837890625
1740468544291815998,720.9950561523438,858.0327758789062
1740468544296815998,718.0238037109375,861.4678955078125
1740468544301815998,717.8401489257812,864.508544921875
1740468544306815998,720.5764770507812,864.656005859375
1740468544311817998,716.8441772460938,866.6980590820312
1740468544316815998,717.9465942382812,864.4915771484375
1740468544321827998,719.3486938476562,865.92333984375
1740468544326815998,717.7342529296875,863.527099609375
1740468544331815998,714.964599609375,861.2594604492188
1740468544336821998,715.314697265625,859.9990234375
1740468544341940998,717.6990966796875,862.3018188476562
1740468544346940998,713.2410888671875,857.1607666015625
1740468544351940998,714.4164428710938,859.736572265625
1740468544356940998,714.4668579101562,862.4373779296875
1740468544361940998,716.6674194335938,859.131103515625
1740468544366940998,715.033447265625,862.4337768554688
1740468544371940998,717.8452758789062,864.9805908203125
1740468544376940998,715.8955688476562,859.8494873046875
1740468544381940998,712.5385131835938,856.9138793945312
1740468544386941998,712.3109130859375,859.8572998046875
1740468544391945998,712.304931640625,862.1104125976562
1740468544396940998,712.5569458007812,864.0194702148438
1740468544401940998,716.6142578125,866.4849243164062
1740468544406940998,718.4907836914062,862.9906616210938
1740468544411949998,718.2802734375,867.88037109375
1740468544416940998,720.580322265625,867.8500366210938
1740468544421940998,720.9034423828125,869.6417236328125
1740468544426940998,718.0369873046875,869.752197265625
1740468544431940998,718.534912109375,869.4091796875
1740468544436943998,721.9427490234375,873.978759765625
1740468544441940998,721.460205078125,872.9833984375
1740468544446940998,725.2503051757812,871.3870239257812
1740468544451940998,727.51220703125,869.1908569335938
1740468544456940998,728.5682373046875,872.349853515625
1740468544461940998,725.3276977539062,871.9889526367188
1740468544466952998,723.7039184570312,865.1708374023438
1740468544472065998,722.0,865.7135009765625
1740468544477065998,719.0955810546875,871.9274291992188
1740468544482065998,715.8512573242188,879.5126953125
1740468544487065998,714.5521240234375,868.2998046875
1740468544492065998,716.7335815429688,851.7135009765625
1740468544497065998,719.7269287109375,834.4592895507812
1740468544502067998,711.1463012695312,817.0053100585938
1740468544507073998,709.9796752929688,778.5989990234375
1740468544512072998,713.211181640625,778.0980834960938
1740468544517065998,709.3800048828125,757.5536499023438
1740468544522065998,704.282470703125,702.9154663085938
1740468544527065998,710.5587158203125,669.4981689453125
1740468544532077998,724.7823486328125,642.932373046875
1740468544537065998,727.93798828125,631.6585083007812
1740468544542065998,722.64306640625,616.2443847656251
1740468544547065998,720.884033203125,615.4276123046876
1740468544552066998,725.9114379882812,586.9658813476562
1740468544557070998,737.9308471679688,572.0108642578125
1740468544562065998,740.9519653320312,561.79296875
1740468544567065998,744.5186767578125,557.132568359375
1740468544572078998,740.6102294921875,539.9454956054686
1740468544577065998,739.2110595703125,528.8381958007812
1740468544582079998,744.5658569335938,526.3568725585938
1740468544587065998,743.9191284179688,523.8976440429686
1740468544592065998,743.1597900390625,524.7059326171875
1740468544597065998,739.6651000976562,525.9019775390624
1740468544602190998,734.7061157226562,528.5742797851564
1740468544607190998,729.7662353515625,524.9769287109376
1740468544612190998,730.4109497070312,523.9113159179688
1740468544617190998,728.8495483398438,523.2070922851561
1740468544622193998,731.3477783203125,517.042236328125
1740468544627190998,732.9437255859375,514.8295288085939
1740468544632190998,737.4589233398438,510.8625488281249
1740468544637190998,734.377685546875,509.60833740234386
1740468544642190998,733.955078125,503.8231201171875
1740468544647190998,733.7599487304688,500.5135498046875
1740468544652190998,735.157470703125,502.27093505859375
1740468544657190998,738.0191650390625,500.0142822265626
1740468544662190998,734.4730224609375,497.4723815917969
1740468544667190998,735.128173828125,495.99554443359375
1740468544672190998,737.4675903320312,493.41143798828136
1740468544677190998,740.7369995117188,492.6064758300781
1740468544682190998,740.4315185546875,492.6932373046874
1740468544687193998,740.5980834960938,493.83514404296886
1740468544692194998,742.1919555664062,494.64874267578136
1740468544697190998,737.8028564453125,495.6922607421874
1740468544702190998,736.7047729492188,496.508544921875
1740468544707190998,736.8855590820312,495.2396545410156
1740468544712190998,735.0179443359375,495.2322692871095
1740468544717190998,735.8010864257812,503.2850341796875
1740468544722190998,734.0646362304688,504.4499511718749
1740468544727190998,737.4157104492188,501.75909423828125
1740468544732196998,734.7659912109375,504.8488769531249
1740468544737315998,734.9650268554688,507.00115966796875
1740468544742316998,736.1558837890625,508.21270751953125
1740468544747315998,734.499267578125,510.4095458984376
1740468544752315998,735.7383422851562,507.1136474609376
1740468544757316998,734.31591796875,513.2561645507814
1740468544762315998,731.9966430664062,512.8104858398438
1740468544767328998,736.8060913085938,509.6718750000001
1740468544772315998,732.5339965820312,510.0035400390625
1740468544777315998,728.7855224609375,512.52294921875
1740468544782315998,728.4133911132812,509.71844482421875
1740468544787315998,725.5665893554688,512.2054443359375
1740468544792315998,722.8719482421875,513.4282226562501
1740468544797315998,724.3094482421875,515.8834228515625
1740468544802315998,725.38232421875,515.0203857421874
1740468544807315998,723.6592407226562,515.598876953125
1740468544812315998,721.7686157226562,516.8585205078125
1740468544817315998,721.4656372070312,520.8511352539064
1740468544822315998,721.2105102539062,519.9658813476562
1740468544827326998,718.834716796875,518.4892578125
1740468544832315998,716.1123046875,507.9482421875
1740468544837327998,714.322265625,505.18304443359364
1740468544842315998,713.196533203125,500.12091064453136
1740468544847315998,710.2791137695312,493.7697448730469
1740468544852315998,710.7578125,489.9940185546875
1740468544857315998,711.6439819335938,492.39837646484364
1740468544862440998,711.5673217773438,491.9327087402344
1740468544867440998,711.8966064453125,491.8630065917969
1740468544872440998,713.8555908203125,488.3596496582031
1740468544877440998,712.4505004882812,490.0090332031251
1740468544882440998,713.3284912109375,488.2198181152344
1740468544887443998,715.4938354492188,490.51025390625
1740468544892440998,714.275634765625,489.3673095703124
1740468544897440998,716.9815673828125,486.0155334472655
1740468544902440998,714.879638671875,484.83856201171875
1740468544907440998,715.9453735351562,483.58380126953136
1740468544912440998,720.02734375,485.9972229003905
1740468544917440998,719.0546875,487.52825927734375
1740468544922440998,717.685546875,489.00848388671875
1740468544927440998,716.5429077148438,489.32516479492176
1740468544932440998,715.3430786132812,489.9812927246094
1740468544937440998,717.905029296875,489.27145385742176
1740468544942440998,718.08056640625,489.0576171875
1740468544947440998,720.5455322265625,490.21054077148426
1740468544952440998,721.3511962890625,495.08645629882824
1740468544957440998,717.4620971679688,495.22772216796875
1740468544962447998,716.9552001953125,489.3593444824219
1740468544967440998,716.4278564453125,490.4350891113281
1740468544972440998,715.9950561523438,486.0550537109375
1740468544977440998,716.7942504882812,490.3255920410156
1740468544982443998,715.8521118164062,493.7499999999999
1740468544987440998,716.837158203125,494.2301940917969
1740468544992440998,714.5675048828125,495.1056213378906
1740468544997568998,715.1139526367188,496.5275878906251
1740468545002568998,714.3414916992188,495.4302062988281
1740468545007565998,711.4255981445312,492.2298583984375
1740468545012565998,714.486328125,492.256805419922
1740468545017565998,715.7144775390625,493.1982421875
1740468545022568998,714.3148193359375,489.5387878417969
1740468545027565998,714.5089111328125,487.2657775878905
1740468545032565998,713.3429565429688,490.32391357421864
1740468545037565998,712.4110107421875,494.36346435546875
1740468545042565998,713.73486328125,492.14056396484375
1740468545047565998,715.6578979492188,496.28964233398426
1740468545052565998,717.4403076171875,494.2634277343751
1740468545057571998,717.4470825195312,491.3623962402344
1740468545062565998,717.8292846679688,489.3271484375
1740468545067565998,721.2036743164062,487.9004211425781
1740468545072575998,722.1831665039062,487.9804992675781
1740468545077565998,721.9879150390625,487.1358337402344
1740468545082565998,719.25,487.22369384765636
1740468545087565998,720.2615966796875,487.4268798828125
1740468545092565998,721.887451171875,486.6867370605469
1740468545097565998,723.5261840820312,486.1697998046875
1740468545102565998,720.767822265625,484.1043395996094
1740468545107575998,723.5764770507812,482.1052551269531
1740468545112565998,722.1122436523438,482.39520263671875
1740468545117565998,721.2637939453125,482.2583007812501
1740468545122566998,719.9782104492188,484.60479736328125
1740468545127569998,721.1639404296875,486.1035461425781
1740468545132690998,721.1080932617188,483.9793395996094
1740468545137690998,722.9827880859375,482.24563598632824
1740468545142690998,723.3408203125,482.34503173828125
1740468545147690998,724.4432983398438,481.60592651367176
1740468545152700998,725.6414794921875,484.18780517578125
1740468545157690998,723.700439453125,481.11697387695324
1740468545162700998,724.3541870117188,480.02435302734364
1740468545167690998,723.1751708984375,477.5184326171876
1740468545172690998,721.1328125,479.81948852539074
1740468545177690998,721.5418090820312,481.45880126953125
1740468545182690998,718.75048828125,480.5977478027344
1740468545187703998,721.8270874023438,479.9980773925781
1740468545192690998,721.8662719726562,477.5433349609376
1740468545197690998,719.2901000976562,480.00900268554676
1740468545202690998,720.4629516601562,481.55291748046875
1740468545207690998,718.7372436523438,484.3267822265625
1740468545212690998,719.81201171875,484.2857971191406
1740468545217690998,719.8788452148438,481.3834228515626
1740468545222690998,719.2660522460938,480.3529357910156
1740468545227690998,721.3994750976562,480.37701416015636
1740468545232690998,721.704833984375,478.6033630371094
1740468545237690998,721.9580688476562,479.88287353515625
1740468545242690998,720.4484252929688,482.2602844238281
1740468545247690998,719.7322998046875,481.67864990234375
1740468545252690998,716.6767578125,482.38763427734364
1740468545257815998,708.4096069335938,481.754425048828
1740468545262815998,700.8446044921875,486.0741882324219
1740468545272827998,697.5337524414062,487.78375244140625
1740468545277815998,697.8907470703125,484.54193115234375
1740468545282815998,697.3765869140625,485.4493408203125
1740468545287815998,701.1875,486.3451232910155
1740468545292815998,702.23046875,487.23373413085926
1740468545297815998,700.9058837890625,490.5477600097656
1740468545302815998,699.2700805664062,486.97454833984364
1740468545307815998,702.375732421875,485.2054138183594
1740468545312825998,702.4283447265625,484.3514709472656
1740468545317830998,703.8321533203125,481.8393249511719
1740468545322818998,702.8457641601562,481.1837158203124
1740468545327815998,702.760009765625,481.4051818847655
1740468545332815998,701.510009765625,482.82232666015625
1740468545337815998,706.8609008789062,481.09112548828136
1740468545342815998,704.8306274414062,483.52227783203125
1740468545347815998,704.0795288085938,484.43356323242176
1740468545352815998,703.2838134765625,483.0710754394531
1740468545357815998,703.0471801757812,480.0937805175781
1740468545362815998,703.133544921875,483.2658996582031
1740468545367815998,699.9378662109375,480.34356689453125
1740468545372815998,698.3028564453125,481.2296142578124
1740468545377817998,699.1409301757812,481.6697692871094
1740468545382815998,700.468017578125,481.26336669921875
1740468545387940998,700.0204467773438,483.45806884765625
1740468545392940998,701.2568359375,481.93194580078136
1740468545397940998,700.5569458007812,482.788330078125
1740468545402940998,701.4055786132812,482.8607482910155
1740468545407940998,701.9564819335938,481.2154541015625
1740468545412940998,705.2024536132812,481.275848388672
1740468545417943998,702.9841918945312,479.1159973144531
1740468545422940998,701.020751953125,481.64273071289074
1740468545427940998,700.1576538085938,483.323944091797
1740468545432940998,699.2954711914062,484.8502197265625
1740468545437940998,697.6814575195312,481.8477478027344
1740468545442940998,699.15380859375,480.1246032714844
1740468545447940998,700.7192993164062,481.17657470703114
